university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
University of Tennessee Knoxville,ADES,251,Beginning Graphic Design I,,False,False,False,False
University of Tennessee Knoxville,ADES,150,The Idea of Graphic Design,"An overview of design as visual message-making and as an act of cultural interpretation. Contemporary and historic design and its forms are examined, along with an introduction to design and creative concepts, and the role of criticism and theory.",False,False,False,False
University of Tennessee Knoxville,ADES,256,Individual Projects in Graphic Design,,False,False,False,False
University of Tennessee Knoxville,ADES,259,Special Topics: Graphic Design,,False,False,False,False
University of Tennessee Knoxville,ARCH,403,Introduction to Preservation,"History, theory, and legal aspects of architectural preservation and restoration.",False,False,False,False
University of Tennessee Knoxville,ADES,350,Graphic Design Portfolio Review,,False,False,False,False
University of Tennessee Knoxville,ADES,351,Intermediate Graphic Design I,,False,False,False,False
University of Tennessee Knoxville,ADES,352,Intermediate Graphic Design II,,False,False,False,False
University of Tennessee Knoxville,ADES,400,Typography,,False,False,False,False
University of Tennessee Knoxville,ADES,356,Graphic Design Production,,False,False,False,False
University of Tennessee Knoxville,ART,401,Arrowmont Special Topics,,False,False,False,False
University of Tennessee Knoxville,ACER,225,Portfolio Practicum ― Handbuilding,,False,False,False,False
University of Tennessee Knoxville,ADES,450,Design in Culture,,False,False,False,False
University of Tennessee Knoxville,ADES,451,Advanced Graphic Design,,False,False,False,False
University of Tennessee Knoxville,ACER,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,ADES,455,Graphic Design Professional Seminar,,False,False,False,False
University of Tennessee Knoxville,ART,299,Special Topics,,False,False,False,False
University of Tennessee Knoxville,ADES,252,Beginning Graphic Design II,,False,False,False,False
University of Tennessee Knoxville,ADES,452,Graphic Design Seminar,"Discussion of design and professional issues including politics, economics, and ethics for the graphic designer. Culminates in a student-initiated project.",False,False,False,False
University of Tennessee Knoxville,ADES,459,Special Topics in Graphic Design,,False,False,False,False
University of Tennessee Knoxville,ADES,494,Individual Problems,,False,False,False,False
University of Tennessee Knoxville,ADES,444,Graphic Design Center Practicum,,False,False,False,False
University of Tennessee Knoxville,ART,494,Individual Problems,,False,False,False,False
University of Tennessee Knoxville,ADRA,191,Introduction to Studio Art: Various Media,Individual sections for various artistic disciplines.,False,False,False,False
University of Tennessee Knoxville,ADRA,212,Drawing II,,False,False,False,False
University of Tennessee Knoxville,ADES,405,Computer Enhanced Graphic Design,,False,False,False,False
University of Tennessee Knoxville,ADRA,311,Drawing III,,False,False,False,False
University of Tennessee Knoxville,ADES,410,Advanced Typographic Investigation,,False,False,False,False
University of Tennessee Knoxville,ADES,425,Illustration,,False,False,False,False
University of Tennessee Knoxville,ADRA,219,Special Topics in Drawing/Painting,,False,False,False,False
University of Tennessee Knoxville,ADRA,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,ADRA,312,Drawing Portfolio Review,Review of prior work in drawing.,False,False,False,False
University of Tennessee Knoxville,ADRA,494,Individual Problems,,False,False,False,False
University of Tennessee Knoxville,ACER,429,Ceramics: Special Topics,,False,False,False,False
University of Tennessee Knoxville,ADRA,496,Capstone,,False,False,False,False
University of Tennessee Knoxville,ARED,301,Foundation of Art Education,,False,False,False,False
University of Tennessee Knoxville,ARED,303,Concepts of Sculpture and Crafts,,False,False,False,False
University of Tennessee Knoxville,ARED,350,Field Experience,,False,False,False,False
University of Tennessee Knoxville,ARED,400,Curriculum Planning and Teaching Strategies,,False,False,False,False
University of Tennessee Knoxville,ADES,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,AHIS,167,"Honors: Art of Africa, Oceania, and Pre-Columbian America","Consent of instructor required. Survey of the traditional arts of the cultures of Black Africa, the Pacific and the Americas. Study grounded in reading, writing and discussion. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AHIS,162,"Art of Africa, Oceania, and Pre-Columbian America","Survey of the traditional arts of the cultures of Black Africa, the Pacific and the Americas (focusing primarily on the period before the European conquest). Sculpture, painting, pottery, textiles, architecture and human adornment will all be examined.",False,False,False,False
University of Tennessee Knoxville,AHIS,172,Western Art I,Major monuments in western art with emphasis on Europe from prehistory through the Middle Ages.,False,False,False,False
University of Tennessee Knoxville,AHIS,173,Western Art II,Major monuments in the history of European and American art from the Renaissance to the present.,False,True,False,False
University of Tennessee Knoxville,AHIS,178,Honors: Western Art II,"Consent of Department required. Major monuments in the history of European and American art from the Renaissance to the present. Study grounded in reading, writing, and discussion. Writing-emphasis course.",False,True,False,False
University of Tennessee Knoxville,AHIS,177,Honors: Western Art I,"Consent of Department required. Major monuments in western art with emphasis on Europe from prehistory through the Middle Ages. Study grounded in reading, writing, and discussion. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,ADRA,411,Drawing IV,,False,False,False,False
University of Tennessee Knoxville,ADRA,419,Special Topics in Drawing and Painting,,False,False,False,False
University of Tennessee Knoxville,ADES,456,Graphic Design Practicum,,False,False,False,False
University of Tennessee Knoxville,AHIS,279,Special Topics in Art History,Student- or instructor-initiated course offered at convenience of department.,False,False,False,False
University of Tennessee Knoxville,AHIS,402,Seminar in Art History II,Seminar for majors. Builds on 375 but with an emphasis on research and effective written and oral presentation . Capstone class.,False,False,False,False
University of Tennessee Knoxville,AHIS,403,History of Photography,Survey of the history of photography from the introduction of the daguerreotype and calotype to more recent trends. Emphasis will be placed on aesthetics and the use of photography as a medium for artistic expression.,False,False,False,False
University of Tennessee Knoxville,ADES,495,Visiting Artist Seminar,,False,False,False,False
University of Tennessee Knoxville,ADRA,211,Drawing I,,False,False,False,False
University of Tennessee Knoxville,AHIS,416,Chinese Art of the 20th and 21st Centuries,"Survey of Chinese art from the late 19th century through the present. Hong Kong, Taiwanese, and expatriate artists are also considered. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AHIS,415,Art of China,"Survey of the art and architecture of China from the Neolithic period to the 20th century. The major achievements of each period are examined in relation to their religious, political, and social contexts. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AHIS,425,Early Christian and Byzantine Art to 1350,"Art in Italy and the Eastern Empire from the beginnings of Christian art to c. 1350. Mosaic and painting, sculpture and architecture. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AHIS,431,"Medieval Art of the West, 800-1400","Western European art of the Dark Ages, Romanesque, and Gothic periods. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AHIS,441,"Northern European Painting, 1350-1600","From courtly art of late Middle Ages to Northern Renaissance. Jan van Eyck, Roger van der Weyden, and D&#8217;rer; early printmakers. Writing-emphasis course.",False,True,False,False
University of Tennessee Knoxville,AHIS,442,"Art of Northern Europe, 1600-1675","Concentrated study of Bruegel, Rubens, Rembrandt, Georges de La Tour, Vermeer, Poussin, and Hals. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AHIS,453,"Art of Southern Europe, 1575-1700","Concentrated study of Caravaggio, Bernini, and Italian Baroque developments in all media. Spanish Baroque painting and sculpture with special attention to Velazquez. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,ARED,302,Multiculturalism in Visual Art,,False,False,False,False
University of Tennessee Knoxville,AHIS,454,Renaissance and Baroque Theory,Addresses the theory of Western art in the early modern period with emphasis on the development and evolution in European art during the Renaissance and Baroque periods. Writing-emphasis course.,False,True,False,False
University of Tennessee Knoxville,AHIS,461,Art of Southern and Eastern Africa,"Art traditions of the eastern and southern regions of Africa. Sculpture, painting, pottery, textiles, architecture, and human adornment will be examined. Some ancient Stone and Iron Age traditions will be examined, but the main emphasis will be on the diverse ethnic and regional art traditions practiced in the area from the 19th century to the present. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AHIS,462,Art and Archaeology of Ancient Africa,"Historical art traditions of sub-Sahara Africa. Topics to be covered include prehistoric rock paintings, art from archaeological sites and ancient kingdoms. The time period covered ranges from the first and second millennia BC for some of the early terracotta sculpture and rock paintings, the 11th through 19th centuries AD for the later ancient kingdoms. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AHIS,463,Arts of the African Diaspora,"Examines the aesthetic, philosophical and religious patterns of the African descendants of Brazil, Surinam, the Caribbean and the United States. Emphasis will be placed on the full range of art forms, including the sculptural and performance traditions, as well as architecture, textile, basketry, and pottery art forms. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AHIS,451,"The Art of Italy, 1250-1450","Development of exploration of naturalism. Revival of antiquity and development of theories of perspective in the Early Renaissance. Including Duccio, Giotto, Masaccio, Donatello, Botticelli. Writing-emphasis course.",False,True,False,False
